SMILES,Reward
CCOC(=O)c1ncn(C2CCN(Cc3ccc(-c4ccccc4C#N)o3)CC2)c1NC1CCc2cc(C(C)(C)C)ccc21,1
CCc1ccc2[nH]c(C(C)(C)C)c(CNC3CCN(C4CCOC4=O)CC3)c2c1,1
CCc1nc2ccc(N3CCC(C(=O)C4(CN5CCOCC5)CCc5[nH]c(C)c(CC)c5C4=O)CC3)cc2nc1CC,1
CCC(CC)(CC)CN(CCc1c[nH]c2ccccc12)Cc1cc(-c2cnc(N3CCOCC3)c(C#N)c2)ccc1OC,1
CC1(C)C(=O)Nc2ccc(CNC(CC#N)c3ccc(N4CCOCC4)cc3)cc21,1
Cc1ccccc1-c1[nH]c2ccc(C(C)(C)C)cc2c1CN1CCOC2CCN(Cc3ccccc3)CC21,1
CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3ccccc23)C1(C)C,1
CCOC(=O)c1cnc(N(CCCN2CCOCC2)Cc2c(C3CCCC3)[nH]c3ccc(C(C)(C)C)cc23)nc1C,1
CCOc1ccc(-c2[nH]c3ccccc3c2CN2CCn3cccc3C23CCOC3)cc1,1
Cc1nc2ccc(OCC3CCC(C)(C)CO3)c(CN3CCCCC3)c2n1-c1cccc(C#N)c1,1
CCCCN1CCCc2cc(CN(CCCN3CCOCC3)Cc3c(C4CCCC4)[nH]c4ccc(C(C)(C)C)cc34)ccc21,1
CCOC(=O)C1=C(c2c[nH]c3ccc(N4CCOCC4)cc23)CCN(Cc2ccc(C(C)(C)C#N)cc2)C1,1
Cc1cc(OC2CCN(C3CCNCC3)C2)cc2c(C=O)c(C(C)(C)C)[nH]c12,1
CCc1ccc2[nH]c(C(C)(C)C)c(CN3CCC(N4C(=O)OCc5ccccc54)CC3)c2c1,1
CCCN(CCC)CCOC1CCN(c2ncc(COCc3ccc4c(c3)CC(C)(C)O4)cn2)CC1,1
C#CCCCCCCNc1ccc(N2CCC(Oc3ccc(C)c4[nH]c(C(C)(C)C)c(C=O)c34)CC2)c(C#N)c1,1
CCN1CCC2C(C1)OCCN2Cc1c(-c2ccccc2C)[nH]c2ccc(C(C)(C)C)cc12,1
CCC(Nc1c(-c2nc3ccccc3[nH]2)c(O)cn1CCN1CCOCC1)C(C)(C)C,1
CCC(CC)(CCC#N)CN1CCOCC1c1c(C)nn(-c2cccc(OC)c2)c1C,1
CCCCOC(=O)c1cc(N2CCN(Cc3c(C4CCCC4)[nH]c4ccc(C(C)(C)C)cc34)CC2)c2c(C)ccc(C)c2n1,1
CC(C)(C)c1ccc(CN2CCOC(CN3C(=O)c4ccccc4C3=O)C2)cn1,1
CCCOc1cc2c(cc1CNC1CCN(c3nc4cc(C(C)(C)C)ccc4o3)CC1)CCC2,1
Cc1c(CNC2(c3cccc(C(C)(C)C)c3)CCOCC2)c2ccccc2n1CC(O)CN1CCCC1,1
CC(C)(C)c1ccc(C(CC#N)N2CCC(n3c(=O)oc4ccccc43)CC2)cc1,1
CCOC(=O)c1[nH]c2c(c1C)C(N1CCn3cccc3C13CCOCC3)CC(C)(C)C2,1
CCn1nc2c(c1C(=O)OC13CCCCC1C(c1ccc(N(C)C)cc1)NCC3)CCCC2,1
CC1(C)OCCC1CNCc1cc2ccccc2nc1N1CCOCC1,1
CCn1cc(C(C)Nc2ccc(N3CCOCC3)c(CO)c2)c2ccccc21,1
CCCCN1CCCc2cc(CN(Cc3ccco3)Cc3c(C4CCCC4)[nH]c4ccc(C(C)(C)C)cc34)ccc21,1
COc1cc(N2CCN(Cc3c(C4CCCC4)[nH]c4ccc(C(C)(C)C)cc34)CC2)ccc1OCc1ccccc1,1
CCc1ccc(-c2[nH]c3ccccc3c2CN2CCC(COC3CCN(C(=O)OC(C)(C)C)C3)CC2)cc1,1
CCc1c(C)[nH]c2c1C(N1CCOc3cc(N(C)C)ccc31)C(CN1CCOCC1)CC2,1
Cc1cc2c(OCC(CN3CCCCC3)Oc3cc(NCCC#N)ccc3C)cccc2[nH]1,1
CCCNc1cc(OC(COc2cccc3[nH]c(C)cc23)CN2CCOCC2)ccc1C#N,1
CCOc1ccc(NCCC(c2ccc3ccccc3c2)N2CCOCC2c2c(C)nn(-c3ccccc3)c2C)cc1,1
CCOC(=O)c1[nH]c2c(c1C)C(N1CCOC(c3cn4c(C)cccc4n3)C1)CC(C)(C)C2,1
CCOC(=O)c1cc2ccc(OC3(C)CCN(C4CCNCC4)C3)cc2nc1C,1
CCc1ccc(CNCc2c(C(C)(C)C)[nH]c3ccc(OCc4ccccc4N4CCC(O)CC4)cc23)cc1,1
CCN(c1nccc(N2CCCC(O)C2)n1)C1c2ccccc2OC1(C)C,1
CCc1ccc(-c2[nH]c3ccccc3c2CN2CCC3(C2)CN(C(=O)OC(C)(C)C)CCO3)cc1,1
CCOC(=O)c1ncn2c1CN(Cc1c(-c3ccccc3C)[nH]c3ccc(C(C)(C)C)cc13)CC2,1
CCc1ccc(-c2[nH]c3ccccc3c2CN2CCOc3ccc(CN(C(=O)C(C)C)c4ccccc4)cc3C2)cc1,1
CC(C)(C)c1[nH]c2ccc(C#N)cc2c1CN1CCC(N2CCC(O)C2=O)CC1,1
CCNc1ccccc1CN1CCC2(CC1)CC(NCCc1ccc(C=O)cc1)c1nn(C(C)(C)C)cc1O2,1
CCC(C#N)C(NC(C)C)C1CCN(CC(=O)Nc2c3c(nc4oc(C)c(C)c24)CCCC3)C1=O,1
CC(C)(C)CC(NCC1CN(c2ncnc3[nH]cnc23)CCO1)c1ccccc1C#N,1
CCCCOC(=O)c1cc(N2CCC3(CC2)OCCO3)c2c(C)ccc(C)c2n1,1
CCC(Cc1ccccc1)(C(=O)c1ccc(N2CCOCC2)cc1)N(C)C,1
CCOC(=O)c1cnc2c(C)cccc2c1N1CCCC1,1
CCc1ccc(CN2c3cc(OC)ccc3-n3cccc3C23CCN(C(CCN)c2ccccc2N)CC3)o1,1
Cc1ccc2cc(CN3CCC(O)(CNCc4ccccc4)C3)c(N3CCOCC3)nc2c1,1
CCC(C)(C)C(c1ccccc1C#N)N(CCCN1CCOCC1)c1nc2c(OC)ccc(OC)c2s1,1
N#Cc1cccc2c(CN3CCC4(CC3)CN(Cc3ccccc3)C(=O)CO4)c[nH]c12,1
CCC(C)(C)C(NCCC1CN(c2nc3ncccc3o2)CCO1)c1ccccc1C#N,1
CC(C)(C)Nc1cccc(Oc2ccccc2N2CCN(CC(O)COc3cccc4ccccc34)CC2)c1C#N,1
CCc1cccc2c(C(CC#N)N3CCC4(CC3)CN(c3ccc(OC)c(OC)c3)C(=O)O4)c[nH]c12,1
CCCOc1ccc2c(c1)OC(C)(C)CC2N1c2cc(C(=O)OC)ccc2-n2cccc2C12CCNCC2,1
CCC(C#N)COCC(C(C)C)N1CCC(Oc2ncnc3c2c(C)c(C)n3C2CCCC2)CC1,1
CC(C)(C)c1ccc(NCCC(c2ccc(Cl)c(Cl)c2)N2CCOC(c3cn4ccccc4n3)C2)cc1,1
CCOc1cc(C(C)(C)C)ccc1C(=O)Nc1ccc2[nH]c(CCN3CCOCC3)nc2c1,1
CC(C)COc1ccc2c(c1)c1c3n2CCN(C2CC4(CCNC4)Oc4ccccc42)C3CCC1,1
Cc1cccc(CNCCCOC2C(N3CCCC3=O)c3cc(C#N)ccc3OC2(C)C)c1,1
CC(C)(C)c1[nH]c2c(Nc3ccc(C=O)cc3F)cccc2c1CN1CC2OCCN(Cc3ccccc3)C2C1,1
Cc1ccccc1-c1[nH]c2ccc(C(C)(C)C)cc2c1CNCCCN1C(=O)COc2ccccc21,1
CC(C)(C)c1ccc(C(CC#N)N2CCCC(n3ncc(N4CCOCC4)cc3=O)C2)cc1,1
Cn1cc(C(Nc2ccc3c(c2)C(C)(C)CC(=O)N3)c2ccccc2)cc1CN1CCOCC1,1
CCOc1ccc(NCCC(c2ccc3ccccc3c2)N2CCOC(Cn3nc(C)cc3C)C2)cc1,1
CCOc1cc(C(C)(C)C)ccc1C(=O)Nc1ccc2[nH]c(N3CCOCC3)nc2c1,1
CCc1c(C)[nH]c2c1C(N1CCN(c3cccc(C(=O)OC(C)(C)C)n3)CC1)C(CN1CCOCC1)CC2,1
CCOc1ccc(C2CCC(Nc3nc4n(c3C(=O)OC(C)(C)C)CCCC4)CC2)cc1,1
CCOc1cc2c(cc1OC)C(NCc1ccc(C#N)cc1)CC2N1c2cc(C)ccc2-n2cccc2C12CCNCC2,1
CCc1ccc(-c2[nH]c3ccccc3c2CN2CCOC3CN(C(=O)OC(C)(C)C)CCC32)cc1,1
CCC(c1ccc(C(C)C)cc1)N1c2cc(OC)c(OC)cc2-n2cccc2C12CCNCC2,1
CCOCc1nc2c(NC3CCCC4OC(CC#N)CC34)nc3ccccc3c2n1CC(C)(C)O,1
O=Cc1c(N2CCOCC2)nc2ccccn12,1
CC(C)(C)OC1CNC(C(=O)N(CCCN2CCOCC2)c2c3ccccc3nc3ccccc23)C1,1
CC(C)(C)c1cc(COC(CNc2ccc(N3CCOCC3=O)cc2)CN2C(=O)c3ccccc3C2=O)cc(C(C)(C)C)c1,1
CCOC(=O)c1cc2cc(N3CCN(C4CC(C)(C)Nc5ccccc54)CC3)ccc2o1,1
CCOC(=O)CCCC(NC1CC(C)(C)Cc2nc(N3CCOCC3)ncc21)c1ccccc1CN1CCCC1,1
CCc1ccc2[nH]c(C(C)(C)C)c(CN3CCC(N4CC(=O)Nc5ccccc54)C3)c2c1,1
CCOC(=O)C1=C(c2c(N3CCOCC3)[nH]c3ccccc23)CCN(CC(C#N)C(C)C)C1,1
CCOc1cc(C)c(CNc2ccc3[nH]c(CN4CCOCC4)nc3c2)cc1C(C)C,1
COc1ccc(C(NCc2cccc(NC(C)C)c2)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1,1
CC(C)(C)c1ccc(NCCC(c2ccc(Cl)c(Cl)c2)N2CCC(N3CCC4(CC3)OCCO4)CC2)cc1,1
CCC(C#N)C(Nc1sc2c(c1C(=O)N1CCOCC1)CCC(C(C)(C)C)C2)c1ccccc1,1
CC(C)c1cccc2c1OCCC2N1CCC2(CC1)C(=O)NCN2c1ccccc1,1
CCC(Nc1sc2c(c1C(=O)N1CCOCC1)CCC(C)(C)C2)c1ccc(C#N)cc1,1
CCOc1ccc(CN2CCNCC2CCOc2ccc(C)c3[nH]c(C(C)(C)C)c(C=O)c23)cc1,1
CCCC(C1CCOC(C)(C)C1)N1CCN(Cc2c(-c3cccc(OC)c3)nc3ccccn23)CC1,1
CCC(C)(C)C(c1ccccc1C#N)N(CCN1CCOCC1)c1nc2cc(OC)ccc2s1,1
CC(C)(C)c1ccc(CCN2CCNC(=O)C2Cc2nc3ccccc3o2)cc1,1
CCc1ccc2[nH]c(C(C)(C)C)c(CN3CCC(N4Cc5ncccc5C4=O)CC3)c2c1,1
CCc1ccc(CCN2CCc3[nH]c4c(C(=O)N5CCN(c6ccccc6OCCN(C)C)CC5)cccc4c3C2)cc1,1
CCc1ccc(CCNc2c(C#N)cnc3c(OCc4ccccc4C4(O)CCN(C(=O)OC(C)(C)C)C4)cccc23)cc1,1
CCn1cc(C(=O)OC(C#N)C(C)(C)C)c(=O)c2cnc(N3CCN(Cc4cc[nH]c4)CC3)nc21,1
CCCOc1cc(NC(C)(C)C)c(N)cc1OC(CN1CCNCC1)Cn1c(C)c(C)c2ccccc21,1
CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,1
Cc1ccc(C(C)(C)C)cc1CC(=O)NCC1CN(c2nc3ncccc3o2)CCO1,1
Cc1nc2ccccn2c1C(=O)CN1CCOCC1,1
Cn1c(N2CCOCC2)c(C=O)c2ccccc21,1
CCc1cccc2c(C(=O)N3CCOC4CN(C(=O)OC(C)(C)C)CC43)cc(-c3ccccc3C)nc12,1
CCc1cccc2c(CN3CCCC(c4n[nH]cc4C(=O)N4CCOCC4)C3)c(C(C)(C)C)[nH]c12,1
CC1(C)COc2cc(CCCN3CCC4(CC3)NCN(c3ccccc3)C4=O)ccc21,1
CC(C)(C)c1ccccc1OCC(=O)N1CCCN(Cc2c[nH]c3ccncc23)CC1,1
CCOC(=O)c1cc2c([nH]1)C(N(Cc1ccccc1)c1cccc(N3CCN(C(=O)OC(C)(C)C)CC3)c1C#N)CCC2,1
CC(C)(C)OC(=O)N1CCC(n2c(OCCCNCc3ccncc3)cc3ccccc32)CC1,1
Cc1cncnc1N1CCC(Oc2ccc(C#N)c(NCC3CCOC3)c2)C1,1
Cc1ccc(N2CC3(CCNCC3)OC2=O)cc1C,1
COc1ccccc1N1CCN(CC(C(=O)NC(C)(C)C)c2ccccc2)CC1,1
CCOc1cc(N2CCN3CCCC3C2)ccc1N,1
CCOc1cc(N2CCOCC2)ccc1N,1
CCOc1ccc(-c2[nH]c3ccccc3c2CN2CCC3(CCOC(=O)N3Cc3ccccc3)C2)cc1,1
CC(C)(C)OC(=O)N1CCc2ncn(-c3ccccc3CNC3CCCC3)c2C12CCOCC2,1
Cc1nc2c(-c3cnc(NC(=O)CCCN4CCCC4=O)nc3)nc(N3CCOCC3)nc2n1C(C)C,1
COc1cc(N2CCOC(C)(C)C2)ccc1N,1
CC(=O)c1cnc(N2CCOCC2)nc1C,1
N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,1
N#CC(=Cc1c[nH]c2ccccc12)C(=O)c1ccc(N2CCOCC2)c(F)c1,1
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,1
CCCCOC(=O)c1cc(N2CCOCC2)c2c(C)ccc(C)c2n1,1
CC(C)(C)c1ccc(COC2CCN(c3cnn(C4CCCNC4)c(=O)c3)C2)cc1,1
Cc1ccc2c(c1)oc(=O)n2C1CCN(C(=O)OC(C)(C)C)CC1,1
CC(=O)c1cc(N2CCOCC2)ccc1N,1
Cc1cc(OCCN2CCOCC2)nn1-c1ccc2ccccc2c1,1
CC(C)(C)OC(=O)N1CCC(n2c(=O)oc3ccccc32)CC1,1
CCOc1ccc2nc3n(c(=O)c2c1)CN(c1ccccc1)C31CCN(Cc2ccccc2)CC1,1
CCC(C)(C)c1ccc(OCC(=O)Nc2nc3ccccc3n2CCN2CCOCC2)cc1,1
CC(C)(C)NCCCCCC(=O)Oc1cc2c(cc1CN1CCN(c3ccncc3)CC1)OCO2,1
CCn1cc(C(=O)N(Cc2ccco2)C(C)(C)C#N)c(=O)c2cc(F)c(N3CCNCC3)cc21,1
CCc1cccc2cc(CNC3CCOC3C3CCN(C(=O)OC(C)(C)C)CC3)c(OC)nc12,1
Cc1ccc(N(CC2(O)CCNCC2)C(c2ccccc2)c2cc(-c3ccccn3)c(N3CCOCC3)s2)cc1C,1
Cc1nc2c(CN3CCOCC3)c(O)ccc2[nH]1,1
COc1ccc2[nH]cc(CN3CCOCC3)c2c1,1
Cc1[nH]c2ccccc2c1C(c1cc(Cl)ccc1O)N1CCOCC1,1
CCc1c(C)n2nc(N3CCOCC3)nc2[nH]c1=O,1
CN(C)C1CCN(CC(=O)c2c[nH]c3ccccc23)CC1,1
CCC(C1CCCN1)N(c1ccccc1)C(C)c1cc(C)cn2c(=O)cc(N3CCOCC3)nc12,1
CCOC(CCNC1c2cc(C)ccc2N=C2N(c3ccccc3)CCC21O)C(C)C,1
CCOC(=O)c1cc(C#N)c(N2CCCC2)nc1-c1ccccc1,1
CC(C)(C)OC(=O)n1ccc2c1CCN(C1CCCCC1C1COCCN1)C2,1
CCOc1ccc(C(CC#N)N2CCC(O)(CNc3ccc(C)c(C)c3)CC2)cc1,1
Cc1cc(C)c2c(N)c(C(=O)N3CCOCC3)sc2n1,1
CCc1ccc(C(C)(C)OC(=O)Cn2cnc3ccc(N4CCNCC4)cc3c2=O)cc1,1
CCOC(=O)c1cnc(N2CCc3ccccc3C2)nc1C,1
COc1ccc(-c2nc(-c3ccccc3)nc(N3CCOCC3)c2C#N)cc1,1
c1nc(N2CCOCC2)c2cc[nH]c2n1,1
N#Cc1cc(C=O)ccc1N1CCOCC1,1
CC(C)(C)OC(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1,1
COc1ccc(N2CCN(Cc3cc(C(=O)c4ccccc4)cn3C)CC2)cc1,1
CCOC(=O)Cn1c2c(c3cc(C)ccc31)CNCC2,1
N#Cc1ccc2c(CN3CCOCC3)c[nH]c2c1,1
N#Cc1ccc2[nH]cc(CN3CCOCC3)c2c1,1
CCC(C)(C)C(NCCC1CN(c2nc3ccccc3o2)CCO1)c1ccc(Cl)cc1Cl,1
Cc1cc(CN)c(C)n1-c1ccc2c(c1)OCCO2,1
Cc1ccc(NCC2(O)CCN(Cc3cc(C)n(-c4cc(C(F)(F)F)ccc4N4CCOCC4)c3C)CC2)cc1C,1
CCc1c(C)[nH]c2c1C(N1CCCn3cc(-c4cccc(NC(=O)OC(C)(C)C)c4)nc31)C(CN1CCOCC1)CC2,1
CCC(Nc1ccc2c(c1)nc(CO)n2CCO)C1CCOC(C)(C)C1,1
O=C1c2ccccc2CN1CC1CNCCO1,1
O=C1OC2(CCNCC2)CN1c1ccccc1,1
CCOC(=O)c1cnc2c(c(C)nn2CC)c1NCCN1CCOCC1,1
CCCOc1ccc(C#N)cc1OCC1c2nc[nH]c2CCN1C(=O)OC(C)(C)C,1
Cc1cc(N2CCC(O)CC2)c2ccccc2n1,1
CCC(C#N)COC1(CNc2ccc(C)c(C)c2)CCN(C(=O)OCc2ccccc2)CC1,1
c1ccc(CN2CCOCC2Cc2c[nH]c3ccccc23)cc1,1
CCC(C)(C)C(c1ccccc1C#N)N1CCN(CC(=O)NCCc2c[nH]c3ccc(OC)cc23)CC1,1
CC(C)(C)OC(=O)N1CCC(n2c(CN)nc3ccccc32)CC1,1
N#Cc1c(N2CCOCC2)nc(N)c2c(N)nc3c(c12)CC(CCl)O3,1
CC(C)(C)OC(=O)N1CCN(c2ccc3ncccc3c2N)CC1,1
O=C1OC2(CCNCC2)c2cccnc21,1
Cc1cc2nc(NCCCN3CCOCC3)sc2cc1C,1
CCOc1cccc2sc(NCCCN3CCOCC3)nc12,1
Cc1ccc2c(c1)oc(=O)n2C1CCNCC1,1
COc1ccc2[nH]c3c(c2c1)CCN(C(=O)c1ccc(NCCC2CCCO2)cc1)C31CCN(C)CC1,1
CC(=O)c1ccc(OCC(O)CN2CCN(c3cccc(C)c3C)CC2)cc1,1
COc1ccc2c(c1)NC1(CCN(C(=O)OC(C)(C)C)CC1)c1cccn1-2,1
N#Cc1cc2c(=O)n3ccccc3nc2n(CCN2CCOCC2)c1=N,1
CC(C)(C)OC(=O)N1CCC2(CC1)Nc1ccccc1-n1cccc12,1
Cc1ccc(NC(=O)N2CCOC23CCN(c2ncccn2)CC3)cc1,1
Cc1ccccc1C(NC(Cc1ccccc1)c1c[nH]c(C(=O)NCCCN2CCOCC2)c1)C(C)(C)C,1
Cc1cc(C)c(NC(=O)C(CN2C(=O)c3ccncc3C2=O)C(=O)CNCCc2ccccc2)c(C)c1,1
CCN(Cc1c(C)n(CC(=O)NCC2CCCO2)c2ccccc12)c1cc(C)ccc1F,1
CC(C)(C)c1ccc(C(=O)c2c[nH]c(C(=O)NCCCN3CCOCC3)c2)cc1,1
Nc1c(N2CCC(O)CC2)ccc2ncccc12,1
OCc1cc(N2CCC(O)CC2)ccn1,1
CC(C)(C)C(=O)Cn1c(NCCO)nc2ccccc21,1
CC(C)(C)c1ccc(NC(=O)CN2CCOCC2)c(N)c1,1
COc1ccc2sc(NCCCN3CCOCC3)nc2c1,1
CC1(C)OB(c2ccc(NCCN3CCOCC3)cc2)OC1(C)C,1
CC(C)(C)OC(=O)N1CC2OC(=O)N(C3CCNCC3)C2C1,1
CC(C)(C)c1ccc2oc(N3CCNCC3)nc2c1,1
Cc1ccc2[nH]c3c(c2c1)CN(C(=O)OC(C)(C)C)CC3,1
CCOC(=O)c1cc(C#N)c(C)nc1N1CCNCC1,1
COc1ccc(C)c2sc(NCCCN3CCOCC3)nc12,1
O=C1COCC(Cc2c[nH]c3ccccc23)N1Cc1ccccc1,1
N#Cc1cnc2ccccc2c1N1CCC(C(=O)O)CC1,1
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,1
CCOC(=O)C=Cc1ccc(C2CCCN2CCc2ccc3c(c2)CNC3)cc1,1
COc1cc(N2CCOCC2)ccc1-c1noc(C2CC(Cc3ccc(C(C)(C)C)cc3)CN2)n1,1
N#Cc1cc(C(=O)c2ccccc2)[nH]c1N1CCN(c2ccccc2)CC1,1
N#Cc1cc(C(=O)c2ccccc2)[nH]c1N1CCN(c2ccccn2)CC1,1
CC(C)(C)OC(=O)N1CCC2(Cc3ccccc3NC2=O)C1,1
OC1CCN(c2nc3ccccc3o2)CC1,1
COc1ccc2nc(NCCCN3CCOCC3)sc2c1,1
COc1ccc2[nH]c3c(c2c1)CN(C(=O)OC(C)(C)C)CC3,1
CCc1ccc2nc(NCCCN3CCOCC3)sc2c1,1
CC(C)(C)OC(=O)C1CC(=O)N(C2CCNCC2)C1,1
COc1cc2ncnc(N3CCNCC3)c2cc1OC,1
CC1(C)OB(c2ccc(NCCCN3CCCC3)nc2)OC1(C)C,1
CC(C)(C)OC(=O)NC1CCN(CC2CN(c3ccccc3)C(=O)O2)C1,1
CCOc1ccc2nc(NCCN3CCOCC3)sc2c1,1
Cc1cc2c(OCC(O)CN3CCCC3)cccc2[nH]1,1
Cc1ccc2sc(NCCN3CCOCC3)nc2c1C,1
O=C(c1ccc2[nH]c3c(c2c1)CCCC3)N1CCOCC1,1
CC(C)(C)OC(=O)N1CCC2(CC1)CNc1cccnc12,1
CC(=O)c1cc(N2CCC(O)CC2)ccc1N,1
CC(C)Oc1cc(N2CCC(O)CC2)ccc1N,1
CCOc1ccccc1N1CCNCC1,1
Nc1ccc(N2CCC(O)CC2)c2ncccc12,1
c1nc2c(c(N3CCOCC3)n1)CNCC2,1
CC(C)(C)OC(=O)N1CCC(c2n[nH]c3c2COCC3)CC1,1
CC1(C)OB(c2cnc(N3CCCC(O)C3)nc2)OC1(C)C,1
CCCOc1cc(N2CCC(O)CC2)ccc1N,1
CC(C)(C)OC(=O)N1CCC(c2ccc3c(n2)NCCC3)C1,1
OC1CCN(c2ncnc3[nH]cnc23)C1,1
Cc1cccc(N2NCC3C(=O)CCCC32)c1C,1
CCOc1cccnc1N1CCNCC1,1
CCCCNCc1cc(C)n(-c2ccc(OC)cc2)c1C,1
Cc1ccc2nc(NCCCN3CCOCC3)sc2c1,1
COc1ccc2nc(N3CCNCC3)c(C#N)cc2c1,1
CC(C)(C)C1CNCCN1CCOc1ccccc1,1
COc1ccc2nc(C)cc(N3CCNCC3)c2c1,1
COc1ccsc1CNCCC1(c2ccccn2)CCOC2(CCCC2)C1,1
CC(C)(C)OC(=O)NC1CCOC2(CCN(Cc3ccccc3)CC2)C1,1
COc1ccccc1CNCCCN1CCOCC1,1
O=C(O)c1cc(N2CCC(O)CC2)ccn1,1
NCC1CN(c2ccccc2)CCO1,1
COc1ccc2c(c1)NCC21CCN(C(=O)OC(C)(C)C)CC1,1
COc1ccc2c(N3CCNCC3)ccnc2c1,1
CC(C)(C)OC(=O)N1CCC(NCc2ccco2)CC1,1
CCn1cc(C2CNCCO2)cn1,1
Cc1cc(Br)c2ccccc2c1NC(CC(C)C)c1c[nH]c(C(=O)NCCCN2CCOCC2)c1,1
OCCC1CNCCN1Cc1c[nH]c2ccccc12,1
Cc1ccccc1C(=O)c1c[nH]c(C(=O)NCCCN2CCOCC2)c1,1
Cc1cc(CNCC2CN(C)CCO2)c(C)[nH]1,1
CC(C)(O)CN1CCc2c(N)cccc2C1,1
CC(C)(C)OC(=O)N1CCC2(CC1)NCCn1cccc12,1
CC(C)(C)OC(=O)N1CCCC2(C1)NCCn1cccc12,1
CN1C(=O)C2(CCCNC2)c2ncccc21,1
OC1CNCC1N1CCOCC1,1
CCNc1nccc(N2CCC(O)C2)n1,1
Cc1ccc2[nH]c3c(c2c1)CCNC3c1cccc(OCCN(C)C)c1,1
c1cc2n(c1)-c1cc3c(cc1NC21CCNCC1)OCO3,1
Oc1cc2ccccc2n1C1CCNCC1,1
CC(C)n1c(C2CCCNC2)nc2ccccc21,1
O=C(Cn1c(NCCO)nc2ccccc21)c1ccccc1,1
c1nc2c(NC3CCCCC3)nc(Nc3ccc(N4CCOCC4)cc3)nc2[nH]1,1
CCNc1nccc(N2CCC(O)CC2)n1,1
c1cc(C2CCCNC2)n(C2CCOCC2)n1,1
CC(C)(C)OC(=O)N1CCC2(COCCN2)C1,1
O=C(NCCCCN1CCOCC1)c1cc2ccccc2o1,1
CN1CC2(CCNC2)OCC1=O,1
CC(C)(C)c1cc2cc(NC3CCNCC3)ccc2[nH]1,1
Cc1ccc(C(=O)c2c[nH]c(C(=O)NCCCN3CCOCC3)c2)cc1,1
OCCC1CNCCN1Cc1ccco1,1
