SMILES,Reward
O=S(=O)(NC(c1ccc(OC(F)(F)F)cc1)C(F)(F)F)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.203
CCCC(Cc1ccc(C(F)(F)F)cc1)N(Cc1cccc(C)c1)Cc1sccc1C,0.200109524
Cc1cccc(N2CCN(CCN(Cc3ccc4ccccc4c3Br)CC3CC3)CC2)c1,0.187083333
C[Si](C)(C)CCNC(c1cc(Cl)cc(Cl)c1)C1CCCCC1,0.184833333
O=C(Nc1ccc(C(F)(C(F)(F)F)C(F)(F)F)cc1)C(Cc1cccc(C(F)(F)F)c1)C1CCCCC1,0.184083333
CCC1CCc2sc(C(=O)N3CCCC3CCC3CCCCN3C(=O)c3sc4nc(C)nc(N5CCCCC5)c4c3C)cc2C1,0.183416667
O=C(Nc1nc2ccc(S(F)(F)(F)(F)F)cc2s1)C(F)(F)c1ccc(OC(F)(F)F)c(Br)c1,0.180714286
O=C(Nc1ccccc1Oc1ccccc1)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,0.177083333
O=C(c1cccc(S(=O)(=O)C(F)(F)F)c1)N(CCO)c1ccc(F)c(C(F)(F)F)c1,0.165433333
Brc1ccc2c(N(Cc3ccccc3)CC3C4CC5CC(C4)CC3C5)ncc(I)c2c1,0.157225
O=C(OCc1cccc(S(=O)(=O)C(F)(F)F)c1)c1c(C(F)(F)F)nn(CCO)c1C(F)(F)F,0.1564
C#CCOCCOCCOC(=O)COc1cccc(C(F)(F)C(F)(F)F)c1,0.1341
